time,temperature
1851,-0.6874379177777779
1852,-1.091251778021978
1853,-0.14551888666666668
1854,-3.542764445555555
1855,-2.7196950246666667
1856,-1.4421811402197802
1857,-2.5984183044444444
1858,-3.741499164444444
1859,-0.9279869617777776
1860,-2.530877505494505
1861,-1.824653965555556
1862,-1.736005875888889
1863,-0.05728586811111111
1864,-2.7886458587912086
1865,-2.855583288888889
1866,0.4013418644444443
1867,0.6339920555555556
1868,-2.0235091468131867
1869,1.539613442222222
1870,-2.8559153922222222
1871,-3.502154778
1872,-2.31428185032967
1873,0.15920617433333334
1874,-1.5653255044444443
1875,-2.725775283888889
1876,-2.5087119487912086
1877,1.5676639933333334
1878,-1.5370751249777777
1879,-1.833348616
1880,-4.033059584615385
1881,-0.7059692535555555
1882,-0.8035842092222222
1883,0.2204622875555556
1884,-0.027060246153846057
1885,-1.0589694655555555
1886,-2.702359942222222
1887,-2.92805211
1888,-3.188245135164835
1889,-2.597216318888889
1890,-2.127879978888889
1891,-5.084931791111111
1892,-0.9194773471428571
1893,-3.278479614
1894,-1.7443194986666666
1895,-5.298053631111111
1896,-1.7702089164835166
1897,-0.37516568888888896
1898,-0.2888974916666667
1899,0.6516027641111111
1900,-0.5379323215555557
1901,-2.9087259633333327
1902,-0.36506018383333333
1903,-0.7456349422222223
1904,-1.5992019707692307
1905,-1.8125416042222222
1906,-1.4258815155555555
1907,-3.190700416666667
1908,-1.3805904131868132
1909,-3.122598281111111
1910,0.017197891666666687
1911,-1.3508000473333333
1912,1.1345613560439562
1913,-0.43342355588888887
1914,-1.5585417024444446
1915,-0.3472964555555556
1916,1.6750367446153844
1917,-2.4197939062222225
1918,-1.7838084446
1919,-0.2973311958888888
1920,0.803104784945055
1921,0.49871432577777774
1922,-1.5052401913333333
1923,-0.25656339222222213
1924,-2.776676135164835
1925,0.5768000191111112
1926,0.4090780333333333
1927,-1.220869956
1928,-0.03778259912087911
1929,-5.39467256888889
1930,0.3349457018888889
1931,-1.8144616533333335
1932,-2.4236834643956042
1933,-1.7557000946666668
1934,-2.621586161111111
1935,-0.41429993119999986
1936,-0.03513455164835155
1937,0.3223566004444444
1938,-1.4879863566666667
1939,-0.6548002965555556
1940,-3.8758728505494506
1941,-3.5305993006666663
1942,-4.744101077777778
1943,-0.0159619222222223
1944,-1.2565545085714287
1945,-2.2429012100000003
1946,-0.7121546444444443
1947,-3.917268942222222
1948,0.37080824494505493
1949,-0.6116139000333334
1950,0.3475973966666667
1951,-0.7285656280288888
1952,-1.6438140275824173
1953,-2.5246773777777776
1954,-2.0992511011111112
1955,-0.3847019388888889
1956,-2.5439847792857146
1957,-0.0008184366666666443
1958,-0.3081225322222222
1959,-0.29475369533333334
1960,-0.13187236186813195
1961,0.3403300766666667
1962,-0.6019219102888889
1963,-5.91890056
1964,-2.258470696043956
1965,-2.2291231337777777
1966,0.49645753111111113
1967,-0.1716826755555555
1968,-1.513475959010989
1969,-2.056429023333333
1970,-2.645594656666667
1971,-1.8391819822222222
1972,0.44304648945054936
1973,-1.4615955244444443
1974,0.8568031211111111
1975,1.7096778981111111
1976,-0.44140810461538454
1977,-0.2609013400000001
1978,-0.8737997677777778
1979,-1.314028492888889
1980,0.36400846263736253
1981,-2.7786865
1982,-1.2469161763333334
1983,-0.1274302633333333
1984,-1.1184334060439562
1985,-2.8092045737777775
1986,-1.8286618522222222
1987,-1.9059768526666665
1988,1.218685635879121
1989,1.296889632222222
1990,1.9904604687444445
1991,-1.6316294694444444
1992,-0.7050835142857143
1993,0.2249734151111111
1994,1.0750708824444446
1995,1.0913427033333334
1996,-1.3866814797802198
1997,-0.30708209333333325
1998,1.49725706
1999,-0.7123560966666667
2000,0.18028199532967035
2001,1.2820367942222224
2002,0.2775588185555554
2003,-1.0711300188888888
2004,-0.12945635186813192
2005,-1.6811985815555557
2006,-2.390873831111111
2007,2.6403855955555553
2008,1.2457993824175824
2009,-1.6454184222222221
2010,-1.7017066811111112
2011,-0.550128658888889
2012,-0.8905238115384614
2013,-1.17961869392
2014,1.83564425
2015,0.23597899811111112
2016,2.2395317248351647
2017,-0.3632357426666666
2018,0.011719450755555576
2019,0.7917880877777779
