time,temperature
1851,0.18544237800000002
1852,1.0174941687912087
1853,0.5019676277777778
1854,-2.0405939377777775
1855,-3.7389497222222228
1856,-1.827100428351648
1857,-0.8672290357777777
1858,-1.3807395599999999
1859,0.9570557668888888
1860,-1.3146530373626373
1861,-2.502815988888889
1862,-1.4752631457777778
1863,1.4382041866666666
1864,-1.596975976923077
1865,-3.419515033333334
1866,2.2254249624444444
1867,0.5833421666666667
1868,-0.5217916879120879
1869,1.831918891111111
1870,-2.5194991584444444
1871,-4.88184775
1872,-0.8947999314285713
1873,0.6422780194444444
1874,1.3108622177777778
1875,-2.279490529333333
1876,-1.7330486304395605
1877,0.3495202688888889
1878,0.6041630453333333
1879,-2.2742498622222223
1880,-2.603910634065934
1881,-2.318651694444444
1882,1.1004445362222222
1883,-0.42836845
1884,1.798100863956044
1885,0.11933401666666679
1886,-2.0696646473333336
1887,-1.293597394777778
1888,-2.043525245714286
1889,-1.8434383757777777
1890,-0.7520080566666668
1891,-3.419832972777778
1892,-0.672953091978022
1893,-3.5102749551111114
1894,-0.1338061924444445
1895,-3.174447178888889
1896,-0.6325972918681317
1897,-2.1361607266666667
1898,1.5226608166666666
1899,2.045860851111111
1900,-1.4997329375555555
1901,-2.193913326666667
1902,-0.17844960822222225
1903,0.03628223377777784
1904,-0.8805827685714286
1905,0.41716994111111116
1906,0.4351874985555556
1907,-2.0738828033333334
1908,0.061664950879120925
1909,-2.127861123333333
1910,1.3926716293333332
1911,0.8192968546666666
1912,-0.9327897050549452
1913,0.8648320355555555
1914,1.0534119588888888
1915,0.6786048503333334
1916,1.1567149538461539
1917,-2.1739576288888887
1918,-0.4584201462222222
1919,0.30412867911111113
1920,0.8186650868131868
1921,1.1713746888888887
1922,-2.2551980764444446
1923,0.6812199884444444
1924,-3.5130640109890114
1925,2.397022036666667
1926,-0.13280081999999999
1927,0.8895973333333334
1928,-0.6266513574725272
1929,-5.494887593333333
1930,1.3716680216666668
1931,-0.6851868615555555
1932,0.029132658021978043
1933,-1.081261892777778
1934,-0.4199168036666666
1935,1.1898483155555555
1936,0.3988956150549451
1937,-0.39376386111111117
1938,0.27968922444444433
1939,0.6501065599999999
1940,-6.697879314285715
1941,-4.036971723333334
1942,-4.6434499222222225
1943,1.0218895944444444
1944,0.8046498314835164
1945,-0.6315958577777777
1946,-0.04288951311111108
1947,-5.88769280888889
1948,0.6264457716483517
1949,1.3098161933333332
1950,0.7646167744444444
1951,-0.3633820268888889
1952,1.1159519786263736
1953,-0.7948120052222223
1954,-2.6823527633333337
1955,-0.9970619588888886
1956,-2.886158556703297
1957,1.6833076483333334
1958,-0.29175460377777773
1959,0.12058723411111111
1960,-0.49519388384615387
1961,1.1712577222222225
1962,-0.005719673888888832
1963,-5.97190425
1964,-1.980112480989011
1965,-0.2777148795777778
1966,-0.734873198
1967,1.2309105416666666
1968,-0.5059757804395604
1969,-2.3846874588888887
1970,-4.676279608888889
1971,0.4331680455555556
1972,0.026173547912087702
1973,0.9519375695555555
1974,1.8306841299999999
1975,3.178623803333333
1976,0.23280452417582403
1977,-0.12134165888888887
1978,0.11366543888888886
1979,-3.5574982044444443
1980,-0.7517115994505497
1981,-0.1914912391111111
1982,-2.7855734333333335
1983,1.3415010444444444
1984,0.09334840802197805
1985,-3.583544115111111
1986,-1.7663324577777777
1987,-2.4063750022222217
1988,2.2955497373626375
1989,3.2704478666666668
1990,3.5578781022222223
1991,-0.16235959733333327
1992,1.7132322236263737
1993,0.7618297463333333
1994,0.9638665422222223
1995,2.225368331111111
1996,-4.071186816483516
1997,-0.7388623377777779
1998,2.926270787777778
1999,0.8747318311111111
2000,2.2499871758241756
2001,1.3141813836666667
2002,1.9854913244444443
2003,-1.8634060244444446
2004,0.7425608648351649
2005,1.2237834744444447
2006,-1.1804742307777776
2007,3.9567092611111114
2008,2.99008726043956
2009,-0.27842975744444437
2010,-2.6400353988888887
2011,-1.6838281371111112
2012,0.8232540714285712
2013,-0.5556550604444445
2014,2.5202992930000003
2015,1.6814242899999998
2016,2.544074658241758
2017,0.9696847355555557
2018,1.0363323933333333
2019,2.8408616588888886
